,consumer_num,month 1,month 2,month 3,month 4,month 5,month 6
6769,20851,129.0,114.0,119.0,117.0,83.0,59.0
6770,20852,782.0,762.0,750.0,760.0,790.0,763.0
6771,20853,462.0,226.0,459.0,252.0,277.0,254.0
6772,20855,772.0,806.0,831.0,757.0,605.0,704.0
6773,20861,488.0,529.0,532.0,427.0,873.0,911.0
6774,20862,276.0,312.0,367.0,327.0,278.0,265.0
6777,20870,35.0,109.0,266.0,51.0,88.0,77.0
6778,20874,482.0,984.0,1049.0,616.0,542.0,203.0
6779,20876,1606.0,964.0,2301.0,3015.0,2789.0,1750.0
6780,20877,245.0,275.0,223.0,158.0,156.0,177.0
6781,20884,622.0,850.0,1164.0,393.0,415.0,348.0
6782,20886,787.0,590.0,550.0,388.0,766.0,751.0
6783,20887,560.0,560.0,560.0,560.0,560.0,280.0
6784,20889,397.0,521.0,526.0,420.0,405.0,428.0
6785,20890,124.0,181.0,352.0,351.0,220.0,218.0
6786,20894,363.0,709.0,679.0,613.0,681.0,179.0
6787,20897,141.0,68.0,85.0,54.0,70.0,40.0
6788,20899,1118.0,1357.0,1266.0,654.0,1179.0,1208.0
6789,20900,117.0,92.0,39.0,91.0,98.0,52.0
6790,20904,292.0,287.0,317.0,313.0,322.0,148.0
6791,20906,272.0,272.0,272.0,272.0,272.0,272.0
6792,20907,674.0,390.0,778.0,324.0,681.0,331.0
6793,20914,229.0,471.0,257.0,213.0,230.0,201.0
6794,20916,458.0,424.0,309.0,253.0,186.0,161.0
6795,20917,531.0,591.0,625.0,594.0,532.0,541.0
6796,20919,448.0,478.0,589.0,475.0,258.0,249.0
6797,20921,350.0,700.0,528.0,804.0,265.0,564.0
6798,20922,335.0,421.0,478.0,411.0,403.0,414.0
6799,20923,423.0,451.0,490.0,446.0,348.0,370.0
6800,20925,494.0,545.0,647.0,595.0,497.0,433.0
6801,20931,62.0,206.0,1065.0,852.0,1131.0,1337.0
6802,20933,344.0,352.0,388.0,319.0,339.0,340.0
6803,20938,17.0,111.0,237.0,232.0,254.0,246.0
6804,20940,758.0,980.0,1443.0,1065.0,980.0,545.0
6805,20946,515.0,608.0,359.0,921.0,508.0,433.0
6806,20947,4897.0,5123.0,5014.0,4335.0,4268.0,1129.0
6807,20949,285.0,355.0,398.0,422.0,399.0,402.0
6808,20950,379.0,413.0,433.0,439.0,449.0,406.0
6809,20954,168.0,374.0,183.0,294.0,85.0,141.0
6810,20956,95.0,95.0,95.0,285.0,95.0,95.0
6811,20959,517.0,472.0,500.0,477.0,417.0,418.0
6812,20960,721.0,548.0,476.0,598.0,578.0,589.0
6813,20964,353.0,117.0,223.0,248.0,352.0,376.0
6814,20967,458.0,575.0,557.0,467.0,468.0,453.0
6815,20969,7232.0,8313.0,8591.0,9113.0,9114.0,8084.0
6816,20973,356.0,172.0,302.0,207.0,468.0,453.0
6817,20975,363.0,435.0,440.0,360.0,238.0,473.0
6818,20978,1844.0,2227.0,2424.0,2037.0,1777.0,890.0
6819,20981,487.0,511.0,560.0,563.0,541.0,524.0
6820,20982,16.0,12.0,12.0,23.0,30.0,21.0
6822,20988,618.0,999.0,631.0,286.0,289.0,622.0
6823,20991,75.0,159.0,153.0,140.0,146.0,148.0
6824,20992,620.0,455.0,455.0,36.0,229.0,394.0
6825,20995,143.0,192.0,139.0,65.0,70.0,142.0
6826,21001,112.0,221.0,226.0,225.0,227.0,219.0
6827,21003,295.0,372.0,445.0,403.0,279.0,286.0
6828,21005,430.0,486.0,530.0,505.0,522.0,549.0
6829,21008,1467.0,1428.0,1489.0,1474.0,1425.0,1381.0
6830,21012,841.0,866.0,890.0,1048.0,1012.0,858.0
6831,21013,510.0,542.0,513.0,460.0,241.0,457.0
6832,21015,448.0,482.0,510.0,486.0,462.0,475.0
6833,21018,388.0,359.0,400.0,293.0,300.0,250.0
6834,21026,54.0,37.0,71.0,81.0,101.0,33.0
6835,21027,183.0,176.0,174.0,220.0,281.0,264.0
6836,21029,147.0,198.0,185.0,151.0,125.0,261.0
6837,21030,361.0,379.0,339.0,262.0,251.0,304.0
6838,21034,292.0,397.0,427.0,367.0,346.0,355.0
6839,21036,825.0,922.0,1624.0,1100.0,389.0,809.0
6840,21037,180.0,174.0,155.0,190.0,176.0,188.0
6841,21041,229.0,257.0,251.0,241.0,308.0,326.0
6842,21042,716.0,716.0,716.0,716.0,716.0,716.0
6844,21051,422.0,440.0,494.0,480.0,475.0,423.0
6845,21052,554.0,600.0,587.0,572.0,572.0,572.0
6846,21055,193.0,134.0,116.0,242.0,130.0,140.0
6847,21058,1301.0,1204.0,1227.0,1264.0,1169.0,1200.0
6848,21061,460.0,567.0,484.0,519.0,796.0,611.0
6849,21062,622.0,822.0,1360.0,514.0,1728.0,753.0
6850,21063,1191.0,1209.0,1270.0,1275.0,1157.0,1167.0
6851,21068,286.0,276.0,258.0,208.0,208.0,253.0
6852,21076,167.0,195.0,177.0,282.0,184.0,173.0
6853,21077,39.0,74.0,111.0,60.0,61.0,85.0
6854,21079,778.0,545.0,408.0,550.0,153.0,497.0
6855,21080,395.0,475.0,418.0,389.0,320.0,343.0
6856,21084,606.0,682.0,425.0,282.0,589.0,323.0
6857,21087,1767.0,1991.0,616.0,1180.0,1298.0,1408.0
6858,21089,567.0,640.0,673.0,240.0,261.0,517.0
6859,21094,458.0,456.0,537.0,554.0,586.0,553.0
6860,21096,844.0,939.0,1041.0,925.0,969.0,1026.0
6862,21105,318.0,374.0,372.0,353.0,378.0,319.0
6863,21108,694.0,814.0,842.0,794.0,748.0,358.0
6864,21111,421.0,523.0,600.0,520.0,474.0,471.0
6865,21112,336.0,441.0,525.0,413.0,330.0,338.0
6866,21113,40.0,123.0,215.0,124.0,476.0,210.0
6867,21115,345.0,402.0,428.0,405.0,465.0,515.0
6868,21126,405.0,47.0,456.0,264.0,386.0,506.0
6869,21127,722.0,760.0,469.0,742.0,547.0,580.0
6870,21129,2324.0,1199.0,1019.0,721.0,1473.0,1418.0
6871,21134,111.0,126.0,134.0,129.0,73.0,125.0
6872,21137,572.0,680.0,697.0,581.0,300.0,602.0
6873,21139,258.0,563.0,616.0,564.0,556.0,600.0
6874,21141,270.0,300.0,344.0,346.0,347.0,345.0
6875,21142,106.0,83.0,92.0,68.0,58.0,55.0
6876,21143,158.0,185.0,375.0,339.0,174.0,321.0
6877,21148,241.0,496.0,533.0,522.0,462.0,424.0
6878,21152,347.0,376.0,504.0,504.0,435.0,432.0
6879,21153,301.0,344.0,373.0,351.0,347.0,350.0
6880,21155,163.0,246.0,182.0,160.0,176.0,352.0
6881,21158,178.0,184.0,128.0,224.0,104.0,105.0
6882,21161,353.0,384.0,434.0,454.0,457.0,458.0
6883,21163,244.0,134.0,175.0,174.0,222.0,397.0
6884,21165,314.0,392.0,483.0,485.0,400.0,399.0
6885,21170,767.0,804.0,825.0,826.0,826.0,857.0
6886,21174,726.0,693.0,770.0,805.0,777.0,805.0
6887,21176,411.0,893.0,1018.0,1037.0,1202.0,1199.0
6888,21179,824.0,976.0,1085.0,943.0,423.0,840.0
6889,21180,5.0,5.0,10.0,5.0,10.0,15.0
6890,21186,450.0,462.0,240.0,295.0,564.0,555.0
6891,21187,587.0,669.0,727.0,678.0,653.0,643.0
6892,21189,67.0,87.0,66.0,56.0,109.0,51.0
6893,21190,211.0,236.0,175.0,84.0,115.0,342.0
6894,21196,3144.0,2118.0,1752.0,1812.0,2243.0,1025.0
6895,21197,84.0,41.0,2.0,6.0,19.0,2.0
6896,21204,258.0,333.0,418.0,419.0,361.0,331.0
6897,21206,1188.0,1162.0,927.0,999.0,750.0,859.0
6898,21207,617.0,720.0,767.0,348.0,730.0,321.0
6899,21209,394.0,403.0,307.0,579.0,542.0,500.0
6900,21210,100.0,50.0,100.0,50.0,100.0,50.0
6901,21214,186.0,367.0,392.0,414.0,243.0,460.0
6903,21219,62.0,53.0,26.0,1.0,1.0,2.0
6904,21222,143.0,150.0,144.0,154.0,109.0,95.0
6905,21228,1225.0,3958.0,5452.0,4474.0,3643.0,4050.0
6907,21232,110.0,177.0,110.0,55.0,19.0,8.0
6908,21233,280.0,314.0,290.0,217.0,327.0,214.0
6909,21235,249.0,304.0,139.0,287.0,148.0,296.0
6910,21240,342.0,527.0,662.0,644.0,670.0,633.0
6911,21244,112.0,60.0,113.0,65.0,129.0,129.0
6912,21246,284.0,286.0,220.0,192.0,239.0,264.0
6913,21247,39.0,38.0,38.0,28.0,31.0,34.0
6914,21250,414.0,420.0,439.0,216.0,204.0,199.0
6915,21256,362.0,326.0,384.0,312.0,287.0,287.0
6916,21257,200.0,538.0,592.0,273.0,20.0,1.0
6917,21259,541.0,476.0,454.0,332.0,717.0,766.0
6918,21260,396.0,432.0,432.0,428.0,421.0,216.0
6919,21264,182.0,442.0,512.0,190.0,419.0,404.0
6920,21266,516.0,525.0,473.0,224.0,667.0,562.0
6921,21269,772.0,750.0,847.0,337.0,684.0,751.0
6922,21271,386.0,624.0,657.0,587.0,1067.0,762.0
6924,21278,513.0,479.0,480.0,466.0,497.0,487.0
6925,21282,390.0,479.0,500.0,402.0,325.0,299.0
6926,21283,394.0,394.0,191.0,368.0,316.0,279.0
6927,21285,255.0,305.0,368.0,335.0,292.0,295.0
6928,21288,38.0,143.0,119.0,14.0,230.0,243.0
6929,21291,110.0,120.0,98.0,87.0,84.0,50.0
6930,21293,28.0,33.0,69.0,30.0,19.0,18.0
6931,21298,147.0,140.0,42.0,73.0,67.0,124.0
6932,21301,473.0,481.0,535.0,540.0,531.0,504.0
6933,21302,481.0,652.0,848.0,755.0,719.0,704.0
6934,21303,130.0,166.0,154.0,150.0,307.0,318.0
6935,21311,28.0,170.0,170.0,170.0,170.0,170.0
6936,21315,243.0,235.0,315.0,433.0,511.0,397.0
6937,21318,112.0,79.0,78.0,76.0,76.0,165.0
6938,21320,429.0,459.0,552.0,481.0,294.0,316.0
6939,21324,469.0,495.0,622.0,701.0,678.0,648.0
6940,21326,787.0,794.0,514.0,922.0,835.0,805.0
6941,21327,353.0,365.0,349.0,151.0,319.0,311.0
6942,21334,455.0,529.0,451.0,150.0,153.0,341.0
6943,21337,203.0,146.0,168.0,208.0,117.0,303.0
6944,21339,417.0,485.0,460.0,297.0,257.0,302.0
6945,21341,2119.0,2635.0,2945.0,2799.0,2834.0,2290.0
6946,21345,171.0,162.0,153.0,140.0,125.0,155.0
6947,21348,217.0,264.0,302.0,218.0,219.0,233.0
6948,21351,4.0,11.0,11.0,10.0,171.0,155.0
6949,21353,133.0,149.0,154.0,172.0,194.0,207.0
6950,21358,57.0,58.0,60.0,62.0,60.0,58.0
6951,21362,402.0,406.0,419.0,466.0,472.0,456.0
6953,21368,485.0,655.0,790.0,697.0,607.0,651.0
6954,21370,316.0,352.0,732.0,698.0,705.0,304.0
6955,21374,423.0,788.0,1006.0,1064.0,899.0,952.0
6956,21377,155.0,65.0,150.0,177.0,174.0,76.0
6957,21380,145.0,161.0,519.0,781.0,867.0,826.0
6958,21384,6.0,13.0,17.0,11.0,2.0,4.0
6959,21386,270.0,275.0,313.0,267.0,203.0,199.0
6960,21389,404.0,404.0,202.0,394.0,641.0,231.0
6961,21390,247.0,314.0,386.0,341.0,350.0,235.0
6962,21396,242.0,371.0,386.0,419.0,584.0,662.0
6963,21397,157.0,207.0,452.0,433.0,235.0,461.0
6964,21399,1455.0,1079.0,1002.0,804.0,751.0,775.0
6965,21400,1118.0,1505.0,2303.0,694.0,1197.0,714.0
6966,21404,635.0,655.0,374.0,711.0,316.0,364.0
6967,21406,597.0,298.0,545.0,233.0,507.0,471.0
6968,21409,13.0,16.0,32.0,32.0,14.0,47.0
6970,21416,97.0,230.0,133.0,14.0,59.0,654.0
6971,21417,567.0,960.0,697.0,674.0,537.0,514.0
6972,21419,370.0,488.0,539.0,513.0,446.0,358.0
6973,21422,144.0,142.0,56.0,30.0,38.0,21.0
6974,21423,11.0,13.0,14.0,14.0,15.0,16.0
6975,21425,222.0,263.0,265.0,216.0,219.0,302.0
6976,21428,348.0,444.0,444.0,444.0,444.0,444.0
6977,21431,594.0,587.0,555.0,557.0,515.0,536.0
6978,21432,179.0,187.0,166.0,145.0,196.0,166.0
6979,21433,425.0,419.0,438.0,422.0,443.0,375.0
6980,21438,656.0,693.0,496.0,347.0,531.0,573.0
6981,21440,11.0,444.0,475.0,229.0,439.0,784.0
6982,21444,692.0,857.0,996.0,1774.0,877.0,877.0
6983,21447,222.0,536.0,572.0,541.0,594.0,326.0
6984,21449,7391.0,7112.0,6547.0,6314.0,5983.0,6839.0
6985,21454,1116.0,1572.0,1589.0,1217.0,1070.0,1043.0
6986,21456,5880.0,4760.0,5760.0,5360.0,4400.0,4040.0
6987,21457,176.0,106.0,168.0,278.0,253.0,210.0
6988,21459,249.0,311.0,268.0,520.0,267.0,250.0
6989,21460,266.0,660.0,357.0,571.0,240.0,422.0
6990,21464,1140.0,1636.0,845.0,467.0,688.0,1264.0
6991,21466,124.0,404.0,635.0,627.0,583.0,636.0
6992,21467,281.0,372.0,390.0,359.0,358.0,278.0
6993,21471,342.0,373.0,404.0,390.0,376.0,424.0
6994,21472,371.0,984.0,580.0,338.0,400.0,532.0
6995,21475,769.0,820.0,807.0,759.0,724.0,694.0
6996,21478,2681.0,2725.0,2187.0,1656.0,1386.0,1455.0
6997,21482,92.0,195.0,192.0,198.0,205.0,130.0
6998,21485,2100.0,1687.0,3314.0,1729.0,1948.0,1719.0
6999,21491,26.0,25.0,28.0,22.0,27.0,25.0
7000,21493,434.0,270.0,484.0,182.0,206.0,386.0
7001,21495,403.0,447.0,238.0,205.0,460.0,481.0
7002,21498,228.0,457.0,463.0,234.0,234.0,468.0
7003,21500,1608.0,636.0,1550.0,1550.0,1550.0,1550.0
7004,21504,269.0,230.0,247.0,220.0,234.0,213.0
7005,21506,570.0,577.0,553.0,448.0,409.0,399.0
7006,21507,953.0,624.0,1217.0,382.0,358.0,801.0
7007,21514,807.0,1032.0,750.0,1236.0,1030.0,1007.0
7008,21516,619.0,665.0,449.0,827.0,760.0,671.0
7009,21517,599.0,1070.0,994.0,1113.0,1087.0,995.0
7010,21519,36.0,76.0,125.0,87.0,117.0,111.0
7011,21521,521.0,772.0,601.0,173.0,177.0,425.0
7012,21522,471.0,504.0,556.0,554.0,554.0,566.0
7013,21523,706.0,568.0,959.0,296.0,592.0,650.0
7014,21525,220.0,220.0,220.0,411.0,202.0,211.0
7015,21531,177.0,194.0,242.0,268.0,230.0,231.0
7016,21533,872.0,921.0,924.0,874.0,873.0,754.0
7017,21535,375.0,231.0,215.0,377.0,117.0,400.0
7018,21538,43.0,46.0,50.0,52.0,52.0,48.0
7019,21540,11.0,15.0,15.0,8.0,8.0,12.0
7020,21546,1062.0,1103.0,1233.0,1227.0,1203.0,841.0
7022,21549,517.0,652.0,493.0,957.0,555.0,540.0
7023,21550,323.0,374.0,427.0,314.0,363.0,312.0
7024,21554,52.0,76.0,61.0,90.0,144.0,252.0
7025,21559,174.0,115.0,287.0,153.0,302.0,277.0
7026,21560,153.0,164.0,168.0,171.0,129.0,128.0
7027,21564,559.0,580.0,592.0,567.0,575.0,560.0
7028,21567,138.0,288.0,294.0,288.0,288.0,144.0
7029,21569,438.0,788.0,804.0,879.0,788.0,562.0
7030,21572,661.0,722.0,388.0,606.0,483.0,434.0
7031,21573,297.0,13.0,82.0,174.0,357.0,373.0
7032,21575,1086.0,1511.0,1531.0,1110.0,1218.0,1483.0
7033,21582,205.0,407.0,232.0,248.0,545.0,517.0
7034,21583,331.0,346.0,340.0,290.0,288.0,310.0
7035,21588,343.0,469.0,536.0,402.0,388.0,468.0
7036,21591,930.0,1128.0,1609.0,1383.0,828.0,708.0
7037,21592,140.0,140.0,140.0,140.0,140.0,140.0
7038,21595,391.0,420.0,462.0,460.0,446.0,217.0
7039,21598,784.0,1023.0,810.0,506.0,385.0,447.0
7040,21600,504.0,580.0,618.0,532.0,468.0,500.0
7041,21604,192.0,215.0,201.0,147.0,179.0,207.0
7042,21607,871.0,1161.0,1318.0,1043.0,892.0,933.0
7044,21610,374.0,413.0,474.0,440.0,359.0,330.0
7046,21616,807.0,763.0,744.0,882.0,929.0,894.0
7047,21619,212.0,219.0,252.0,233.0,206.0,181.0
7049,21622,226.0,137.0,120.0,5.0,44.0,65.0
7051,21628,247.0,281.0,254.0,254.0,254.0,254.0
7052,21631,321.0,307.0,266.0,246.0,268.0,258.0
7053,21632,353.0,308.0,471.0,532.0,485.0,575.0
7054,21635,561.0,566.0,500.0,446.0,439.0,304.0
7055,21638,96.0,134.0,144.0,144.0,149.0,144.0
7056,21644,239.0,230.0,214.0,234.0,251.0,119.0
7057,21647,92.0,140.0,265.0,92.0,115.0,261.0
7058,21649,361.0,349.0,535.0,498.0,306.0,244.0
7059,21650,768.0,502.0,938.0,844.0,382.0,842.0
7060,21654,248.0,255.0,520.0,474.0,528.0,622.0
7061,21656,294.0,371.0,257.0,660.0,485.0,308.0
7062,21657,560.0,295.0,643.0,617.0,597.0,354.0
7063,21660,289.0,144.0,508.0,261.0,183.0,194.0
7064,21666,145.0,68.0,94.0,100.0,200.0,100.0
7065,21667,576.0,1225.0,687.0,560.0,643.0,621.0
7066,21669,105.0,120.0,105.0,111.0,110.0,94.0
7067,21671,476.0,568.0,652.0,636.0,532.0,466.0
7068,21672,704.0,705.0,595.0,510.0,500.0,510.0
7069,21673,267.0,292.0,346.0,348.0,349.0,357.0
7070,21675,448.0,475.0,496.0,496.0,496.0,496.0
7071,21681,268.0,282.0,277.0,273.0,279.0,290.0
7072,21683,501.0,327.0,255.0,222.0,276.0,252.0
7073,21685,99.0,193.0,188.0,268.0,159.0,168.0
7074,21688,164.0,193.0,200.0,185.0,216.0,214.0
7075,21692,731.0,834.0,752.0,555.0,536.0,505.0
7076,21693,275.0,249.0,300.0,303.0,345.0,473.0
7077,21695,326.0,533.0,369.0,187.0,428.0,313.0
7078,21698,408.0,476.0,476.0,210.0,457.0,476.0
7079,21702,63.0,22.0,28.0,28.0,28.0,28.0
7080,21703,457.0,515.0,524.0,466.0,471.0,275.0
7081,21705,430.0,463.0,481.0,465.0,471.0,500.0
7082,21708,525.0,611.0,311.0,248.0,556.0,508.0
7083,21711,483.0,797.0,1692.0,1338.0,925.0,949.0
7084,21712,104.0,103.0,103.0,104.0,104.0,101.0
7085,21713,130.0,148.0,141.0,157.0,205.0,254.0
7086,21718,254.0,251.0,328.0,560.0,267.0,258.0
7087,21720,82.0,46.0,59.0,54.0,108.0,56.0
7088,21724,611.0,808.0,1036.0,859.0,757.0,843.0
7089,21729,236.0,281.0,243.0,224.0,236.0,274.0
7090,21730,173.0,204.0,333.0,226.0,159.0,135.0
7091,21736,148.0,161.0,155.0,170.0,79.0,187.0
7094,21743,203.0,451.0,154.0,113.0,133.0,247.0
7095,21745,46.0,47.0,8.0,19.0,52.0,33.0
7097,21751,850.0,888.0,975.0,1099.0,972.0,872.0
7098,21752,638.0,712.0,784.0,726.0,656.0,724.0
7099,21753,577.0,528.0,156.0,419.0,648.0,684.0
7100,21755,376.0,469.0,414.0,354.0,391.0,414.0
7101,21761,428.0,843.0,1510.0,1236.0,962.0,347.0
7103,21765,255.0,529.0,581.0,528.0,442.0,446.0
7104,21768,643.0,470.0,903.0,812.0,805.0,418.0
7105,21770,491.0,501.0,516.0,495.0,479.0,437.0
7106,21774,636.0,673.0,702.0,696.0,717.0,729.0
7107,21776,224.0,224.0,224.0,224.0,224.0,224.0
7108,21777,1780.0,1814.0,1695.0,1469.0,1463.0,1562.0
7109,21784,343.0,212.0,244.0,185.0,157.0,318.0
7110,21786,100.0,75.0,85.0,47.0,114.0,111.0
7111,21787,162.0,281.0,218.0,206.0,434.0,192.0
7112,21789,141.0,172.0,211.0,211.0,192.0,192.0
7113,21790,465.0,456.0,474.0,369.0,213.0,381.0
7114,21794,876.0,998.0,1034.0,840.0,759.0,734.0
7115,21797,298.0,329.0,322.0,356.0,449.0,457.0
7116,21799,6759.0,17648.0,18212.0,11620.0,5710.0,22125.0
7117,21800,468.0,234.0,468.0,234.0,468.0,234.0
7118,21806,138.0,176.0,144.0,205.0,199.0,390.0
7119,21807,362.0,402.0,427.0,369.0,324.0,355.0
7120,21809,329.0,185.0,386.0,366.0,335.0,168.0
7121,21810,94.0,18.0,35.0,56.0,12.0,13.0
7122,21814,168.0,162.0,198.0,362.0,147.0,145.0
7123,21816,128.0,135.0,133.0,132.0,241.0,193.0
7124,21817,276.0,134.0,257.0,294.0,396.0,432.0
7125,21823,376.0,415.0,457.0,420.0,361.0,160.0
7126,21825,159.0,188.0,260.0,235.0,195.0,180.0
7127,21828,411.0,434.0,430.0,433.0,442.0,414.0
7128,21832,259.0,225.0,224.0,224.0,224.0,224.0
7129,21833,543.0,376.0,428.0,428.0,428.0,428.0
7131,21838,8.0,14.0,19.0,35.0,46.0,103.0
7133,21849,102.0,107.0,425.0,576.0,407.0,308.0
7134,21850,141.0,141.0,149.0,284.0,275.0,132.0
7135,21857,433.0,470.0,460.0,420.0,409.0,403.0
7136,21859,700.0,711.0,708.0,708.0,708.0,708.0
7137,21866,324.0,185.0,411.0,443.0,411.0,227.0
7138,21867,1222.0,1426.0,1354.0,911.0,829.0,889.0
7139,21869,61.0,101.0,134.0,48.0,94.0,118.0
7140,21871,439.0,528.0,597.0,600.0,569.0,535.0
7141,21872,594.0,637.0,628.0,632.0,362.0,374.0
7142,21873,344.0,307.0,344.0,379.0,432.0,456.0
7143,21878,12.0,95.0,46.0,58.0,58.0,58.0
7144,21881,514.0,649.0,1052.0,1002.0,681.0,703.0
7145,21885,47.0,41.0,47.0,72.0,126.0,52.0
7146,21888,553.0,661.0,626.0,546.0,534.0,562.0
7147,21891,99.0,186.0,147.0,116.0,174.0,357.0
7148,21892,48.0,144.0,92.0,89.0,90.0,96.0
7149,21893,385.0,427.0,466.0,496.0,574.0,417.0
7150,21895,582.0,633.0,630.0,571.0,543.0,530.0
7151,21901,44.0,68.0,66.0,36.0,69.0,74.0
7152,21902,669.0,721.0,848.0,1028.0,972.0,824.0
7153,21903,444.0,554.0,758.0,709.0,516.0,538.0
7154,21908,452.0,453.0,480.0,480.0,480.0,240.0
7155,21912,22.0,22.0,15.0,16.0,20.0,17.0
7156,21915,400.0,372.0,372.0,372.0,372.0,372.0
7157,21918,268.0,286.0,378.0,336.0,161.0,345.0
7158,21920,277.0,271.0,227.0,273.0,527.0,219.0
7159,21924,331.0,122.0,170.0,339.0,323.0,308.0
7160,21927,282.0,321.0,299.0,305.0,279.0,251.0
7161,21929,269.0,296.0,315.0,275.0,395.0,166.0
7162,21930,1215.0,1253.0,1127.0,1173.0,1308.0,1334.0
7164,21936,412.0,215.0,616.0,336.0,465.0,566.0
7165,21939,379.0,387.0,808.0,445.0,407.0,301.0
7166,21942,286.0,251.0,297.0,264.0,223.0,243.0
7167,21943,528.0,567.0,666.0,636.0,601.0,567.0
7168,21945,441.0,505.0,480.0,1001.0,1078.0,558.0
7169,21948,166.0,37.0,287.0,162.0,135.0,81.0
7170,21951,188.0,188.0,188.0,188.0,188.0,188.0
7171,21953,6.0,39.0,20.0,40.0,20.0,244.0
7172,21955,106.0,99.0,142.0,109.0,227.0,234.0
7173,21958,168.0,210.0,153.0,158.0,161.0,171.0
7174,21961,419.0,500.0,493.0,439.0,435.0,455.0
7175,21962,245.0,297.0,189.0,111.0,171.0,300.0
7176,21963,244.0,244.0,244.0,244.0,244.0,244.0
7177,21965,1047.0,457.0,64.0,17.0,834.0,1716.0
7178,21970,124.0,164.0,286.0,131.0,225.0,187.0
7179,21977,179.0,253.0,272.0,235.0,14.0,28.0
7180,21980,334.0,360.0,366.0,368.0,387.0,326.0
7182,21986,417.0,409.0,280.0,489.0,416.0,393.0
7183,21987,412.0,468.0,529.0,466.0,613.0,763.0
7184,21994,114.0,336.0,223.0,74.0,85.0,83.0
7185,21996,327.0,340.0,297.0,239.0,101.0,158.0
7186,21997,254.0,332.0,462.0,413.0,234.0,164.0
7187,21999,252.0,314.0,172.0,191.0,184.0,283.0
7188,22000,61.0,60.0,56.0,84.0,66.0,69.0
7189,22004,24.0,28.0,54.0,54.0,38.0,37.0
7190,22006,540.0,588.0,613.0,601.0,599.0,587.0
7191,22007,1668.0,2098.0,2082.0,1775.0,2026.0,2138.0
7192,22014,370.0,273.0,350.0,363.0,385.0,388.0
7193,22016,1449.0,1543.0,1564.0,1487.0,1889.0,1698.0
7194,22017,710.0,744.0,663.0,533.0,491.0,507.0
7195,22019,7.0,5.0,20.0,23.0,18.0,16.0
7196,22021,527.0,293.0,397.0,576.0,455.0,465.0
7197,22023,170.0,152.0,121.0,132.0,102.0,98.0
7198,22025,135.0,135.0,125.0,109.0,96.0,99.0
7199,22031,850.0,653.0,620.0,649.0,648.0,564.0
7200,22038,657.0,434.0,484.0,667.0,742.0,870.0
7201,22040,789.0,816.0,889.0,876.0,879.0,876.0
7202,22046,194.0,86.0,194.0,117.0,95.0,188.0
7203,22049,193.0,226.0,239.0,219.0,223.0,206.0
7204,22050,1054.0,1024.0,985.0,982.0,1018.0,1109.0
7205,22054,4.0,5.0,9.0,29.0,148.0,239.0
7206,22056,310.0,310.0,620.0,310.0,620.0,620.0
7207,22060,363.0,414.0,205.0,393.0,381.0,382.0
7208,22064,378.0,839.0,1103.0,841.0,414.0,518.0
7209,22067,92.0,191.0,190.0,180.0,185.0,195.0
7210,22069,161.0,327.0,334.0,338.0,405.0,445.0
7211,22072,162.0,148.0,133.0,128.0,122.0,156.0
7212,22073,813.0,828.0,911.0,997.0,859.0,694.0
7213,22075,200.0,524.0,495.0,242.0,651.0,558.0
7214,22078,562.0,583.0,621.0,281.0,572.0,552.0
7215,22081,283.0,244.0,187.0,286.0,98.0,226.0
7218,22088,795.0,693.0,621.0,640.0,641.0,608.0
7219,22091,290.0,250.0,232.0,230.0,499.0,144.0
7220,22092,305.0,342.0,421.0,402.0,412.0,452.0
7221,22095,79.0,166.0,181.0,172.0,139.0,163.0
7222,22098,356.0,361.0,329.0,265.0,213.0,73.0
7223,22100,445.0,535.0,590.0,508.0,448.0,493.0
7224,22104,320.0,333.0,347.0,314.0,358.0,411.0
7225,22106,414.0,470.0,494.0,520.0,582.0,298.0
7226,22109,287.0,317.0,323.0,322.0,340.0,321.0
7227,22110,947.0,1006.0,2492.0,2196.0,719.0,647.0
7228,22116,446.0,430.0,400.0,422.0,431.0,400.0
7229,22117,298.0,354.0,376.0,351.0,387.0,416.0
7230,22119,848.0,2096.0,2138.0,1584.0,1488.0,1499.0
7231,22122,599.0,703.0,232.0,439.0,358.0,375.0
7232,22123,432.0,406.0,501.0,541.0,472.0,442.0
7233,22128,468.0,135.0,151.0,432.0,292.0,289.0
7234,22131,371.0,308.0,772.0,1299.0,1948.0,1754.0
7235,22132,242.0,387.0,145.0,397.0,252.0,252.0
7236,22133,180.0,306.0,513.0,677.0,680.0,573.0
7238,22140,50.0,47.0,47.0,52.0,49.0,46.0
7239,22144,455.0,342.0,500.0,450.0,887.0,719.0
7240,22147,540.0,450.0,82.0,182.0,398.0,229.0
7241,22149,443.0,582.0,604.0,436.0,471.0,550.0
7242,22156,440.0,240.0,469.0,438.0,441.0,226.0
7243,22157,445.0,510.0,546.0,545.0,588.0,639.0
7244,22159,65.0,80.0,165.0,76.0,67.0,77.0
7246,22164,185.0,181.0,94.0,60.0,92.0,83.0
7247,22166,66.0,100.0,177.0,110.0,83.0,87.0
7248,22167,24.0,40.0,36.0,43.0,33.0,36.0
7249,22171,387.0,320.0,640.0,640.0,320.0,320.0
7250,22172,206.0,453.0,240.0,161.0,355.0,361.0
7251,22175,1010.0,1283.0,1648.0,1362.0,1035.0,1119.0
7252,22178,340.0,398.0,439.0,360.0,310.0,326.0
