consumer_num,connected_load(W),billed_units,bill_month
21748,3900,0,201604
21748,3900,156,201605
21748,3900,0,201606
21748,3900,1045,201607
21748,3900,0,201608
21748,3900,965,201609
21748,3900,1027,201611
21753,4506,577,201601
21753,4506,0,201602
21753,4506,528,201603
21753,4506,156,201605
21753,4506,419,201607
21753,4506,0,201608
21753,4506,648,201609
21753,4506,0,201610
21753,4506,684,201611
21765,1180,255,201601
21765,1180,529,201603
21765,1180,0,201604
21765,1180,581,201605
21765,1180,528,201607
21765,1180,442,201609
21765,1180,0,201610
21765,1180,446,201611
21765,1180,0,201612
21770,850,491,201601
21770,850,501,201603
21770,850,516,201605
21770,850,0,201606
21770,850,495,201607
21770,850,479,201609
21770,850,437,201611
21786,200,0,201601
21786,200,100,201602
21786,200,75,201604
21786,200,85,201606
21786,200,47,201608
21786,200,0,201609
21786,200,114,201610
21786,200,111,201612
21797,1100,0,201601
21797,1100,298,201602
21797,1100,329,201604
21797,1100,322,201606
21797,1100,0,201607
21797,1100,356,201608
21797,1100,449,201610
21797,1100,457,201612
21809,1920,329,201601
21809,1920,185,201603
21809,1920,386,201605
21809,1920,366,201607
21809,1920,0,201608
21809,1920,335,201609
21809,1920,168,201611
21809,1920,0,201612
21810,2984,94,201602
21810,2984,18,201604
21810,2984,35,201606
21810,2984,56,201608
21810,2984,12,201610
21810,2984,13,201612
21828,100,411,201602
21828,100,434,201604
21828,100,430,201606
21828,100,0,201607
21828,100,433,201608
21828,100,442,201610
21828,100,414,201612
21832,100,259,201601
21832,100,225,201603
21832,100,0,201604
21832,100,224,201605
21832,100,224,201607
21832,100,224,201609
21832,100,224,201611
21832,100,0,201612
21857,5370,433,201602
21857,5370,470,201604
21857,5370,460,201606
21857,5370,420,201608
21857,5370,409,201610
21857,5370,0,201611
21857,5370,403,201612
21866,160,324,201601
21866,160,185,201603
21866,160,0,201604
21866,160,411,201605
21866,160,0,201606
21866,160,443,201607
21866,160,411,201609
21866,160,227,201611
21871,100,439,201601
21871,100,528,201603
21871,100,597,201605
21871,100,600,201607
21871,100,569,201609
21871,100,535,201611
21871,100,0,201612
21885,5320,47,201602
21885,5320,41,201604
21885,5320,47,201606
21885,5320,72,201608
21885,5320,0,201609
21885,5320,126,201610
21885,5320,52,201612
21893,100,385,201602
21893,100,427,201604
21893,100,466,201606
21893,100,496,201608
21893,100,0,201609
21893,100,574,201610
21893,100,417,201612
21901,140,44,201602
21901,140,68,201604
21901,140,66,201606
21901,140,36,201608
21901,140,69,201610
21901,140,0,201611
21901,140,74,201612
21915,460,0,201601
21915,460,400,201602
21915,460,0,201603
21915,460,372,201604
21915,460,0,201605
21915,460,372,201606
21915,460,0,201607
21915,460,372,201608
21915,460,0,201609
21915,460,372,201610
21915,460,372,201612
21927,4126,282,201601
21927,4126,321,201603
21927,4126,0,201604
21927,4126,299,201605
21927,4126,305,201607
21927,4126,279,201609
21927,4126,0,201610
21927,4126,251,201611
21934,2353,0,201601
21934,2353,0,201603
21934,2353,0,201605
21934,2353,1,201607
21934,2353,1,201609
21934,2353,1,201611
21942,3460,286,201601
21942,3460,251,201603
21942,3460,0,201604
21942,3460,297,201605
21942,3460,264,201607
21942,3460,223,201609
21942,3460,243,201611
21958,480,168,201602
21958,480,210,201604
21958,480,0,201605
21958,480,153,201606
21958,480,158,201608
21958,480,161,201610
21958,480,171,201612
21963,140,0,201601
21963,140,244,201602
21963,140,0,201603
21963,140,244,201604
21963,140,0,201605
21963,140,244,201606
21963,140,0,201607
21963,140,244,201608
21963,140,0,201609
21963,140,244,201610
21963,140,0,201611
21963,140,244,201612
21980,500,0,201601
21980,500,334,201602
21980,500,360,201604
21980,500,0,201605
21980,500,366,201606
21980,500,368,201608
21980,500,0,201609
21980,500,387,201610
21980,500,326,201612
21996,3840,327,201602
21996,3840,340,201604
21996,3840,297,201606
21996,3840,239,201608
21996,3840,101,201610
21996,3840,158,201612
22000,960,61,201601
22000,960,60,201603
22000,960,56,201605
22000,960,84,201607
22000,960,66,201609
22000,960,69,201611
22016,21472,1449,201601
22016,21472,1543,201602
22016,21472,1564,201603
22016,21472,1487,201604
22016,21472,1889,201605
22016,21472,1698,201606
22016,21472,1529,201607
22016,21472,1388,201608
22016,21472,1616,201609
22016,21472,1184,201610
22016,21472,1384,201611
22016,21472,1574,201612
22023,5522,170,201601
22023,5522,152,201603
22023,5522,121,201605
22023,5522,0,201606
22023,5522,132,201607
22023,5522,102,201609
22023,5522,98,201611
22038,580,0,201601
22038,580,657,201602
22038,580,0,201603
22038,580,434,201604
22038,580,0,201605
22038,580,484,201606
22038,580,667,201608
22038,580,742,201610
22038,580,870,201612
22049,100,193,201602
22049,100,226,201604
22049,100,239,201606
22049,100,0,201607
22049,100,219,201608
22049,100,223,201610
22049,100,0,201611
22049,100,206,201612
22054,3995,4,201601
22054,3995,5,201602
22054,3995,9,201603
22054,3995,29,201605
22054,3995,148,201607
22054,3995,239,201609
22054,3995,225,201611
22067,260,92,201602
22067,260,191,201604
22067,260,0,201605
22067,260,190,201606
22067,260,180,201608
22067,260,185,201610
22067,260,195,201612
22072,1120,162,201601
22072,1120,148,201603
22072,1120,133,201605
22072,1120,0,201606
22072,1120,128,201607
22072,1120,122,201609
22072,1120,156,201611
22081,1440,283,201601
22081,1440,244,201603
22081,1440,187,201605
22081,1440,0,201606
22081,1440,286,201607
22081,1440,0,201608
22081,1440,98,201609
22081,1440,0,201610
22081,1440,226,201611
22095,1280,79,201601
22095,1280,0,201602
22095,1280,166,201603
22095,1280,181,201605
22095,1280,172,201607
22095,1280,139,201609
22095,1280,0,201610
22095,1280,163,201611
22104,300,320,201602
22104,300,0,201603
22104,300,333,201604
22104,300,0,201605
22104,300,347,201606
22104,300,314,201608
22104,300,358,201610
22104,300,411,201612
22119,3459,848,201602
22119,3459,2096,201604
22119,3459,0,201605
22119,3459,2138,201606
22119,3459,1584,201608
22119,3459,1488,201610
22119,3459,0,201611
22119,3459,1499,201612
22122,9430,599,201601
22122,9430,703,201603
22122,9430,232,201605
22122,9430,0,201606
22122,9430,439,201607
22122,9430,358,201609
22122,9430,375,201611
22131,4550,371,201601
22131,4550,308,201603
22131,4550,772,201605
22131,4550,1299,201607
22131,4550,0,201608
22131,4550,1948,201609
22131,4550,1754,201611
22147,3780,540,201601
22147,3780,450,201603
22147,3780,82,201605
22147,3780,182,201607
22147,3780,0,201608
22147,3780,398,201609
22147,3780,229,201611
22156,2235,440,201601
22156,2235,240,201603
22156,2235,0,201604
22156,2235,469,201605
22156,2235,438,201607
22156,2235,441,201609
22156,2235,0,201610
22156,2235,226,201611
22160,200,82,201601
22160,200,86,201603
22160,200,31,201605
22160,200,0,201606
22160,200,0,201607
22160,200,0,201609
22160,200,0,201611
22175,6886,1010,201601
22175,6886,1283,201603
22175,6886,0,201604
22175,6886,1648,201605
22175,6886,0,201606
22175,6886,1362,201607
22175,6886,0,201608
22175,6886,1035,201609
22175,6886,1119,201611
22183,1080,415,201602
22183,1080,505,201604
22183,1080,731,201606
22183,1080,0,201607
22183,1080,756,201608
22183,1080,559,201610
22183,1080,444,201612
22198,100,0,201601
22198,100,441,201602
22198,100,0,201603
22198,100,432,201604
22198,100,0,201605
22198,100,410,201606
22198,100,0,201607
22198,100,303,201608
22198,100,0,201609
22198,100,333,201610
22198,100,0,201611
22198,100,342,201612
22202,340,474,201601
22202,340,383,201603
22202,340,583,201605
22202,340,0,201606
22202,340,425,201607
22202,340,42,201609
22202,340,227,201611
22211,140,282,201601
22211,140,272,201603
22211,140,0,201604
22211,140,296,201605
22211,140,386,201607
22211,140,458,201609
22211,140,404,201611
22211,140,0,201612
22224,1780,32,201602
22224,1780,1,201604
22224,1780,0,201606
22224,1780,0,201608
22224,1780,0,201610
22224,1780,0,201612
22239,2626,529,201601
22239,2626,575,201603
22239,2626,351,201605
22239,2626,0,201606
22239,2626,667,201607
22239,2626,596,201609
22239,2626,0,201610
22239,2626,569,201611
22239,2626,0,201612
22248,140,266,201602
22248,140,421,201604
22248,140,0,201605
22248,140,384,201606
22248,140,0,201607
22253,4396,651,201601
22253,4396,610,201603
22253,4396,0,201604
22253,4396,547,201605
22253,4396,275,201607
22253,4396,599,201609
22253,4396,0,201610
22253,4396,564,201611
22265,1840,0,201601
22265,1840,430,201602
22265,1840,220,201604
22265,1840,405,201606
22265,1840,444,201608
22265,1840,210,201610
22265,1840,244,201612
22270,2633,274,201601
22270,2633,602,201603
22270,2633,356,201605
22270,2633,0,201606
22270,2633,278,201607
22270,2633,0,201608
22270,2633,582,201609
22270,2633,583,201611
22286,100,0,201601
22286,100,0,201603
22286,100,0,201605
22286,100,0,201607
22286,100,204,201612
22297,3550,79,201601
22297,3550,83,201603
22297,3550,0,201604
22297,3550,138,201605
22297,3550,0,201606
22297,3550,67,201607
22297,3550,63,201609
22297,3550,79,201611
22309,200,109,201602
22309,200,129,201604
22309,200,122,201606
22309,200,139,201608
22309,200,161,201610
22309,200,140,201612
22310,1340,0,201602
22328,840,407,201602
22328,840,571,201604
22328,840,0,201605
22328,840,581,201606
22328,840,0,201607
22328,840,538,201608
22328,840,619,201610
22328,840,587,201612
22332,2260,1172,201602
22332,2260,1172,201604
22332,2260,0,201605
22332,2260,1172,201606
22332,2260,0,201607
22332,2260,586,201608
22332,2260,0,201609
22332,2260,1172,201610
22332,2260,0,201611
22332,2260,1172,201612
22344,1433,108,201602
22344,1433,98,201604
22344,1433,104,201606
22344,1433,88,201608
22344,1433,145,201610
22344,1433,143,201612
22357,1100,0,201602
22357,1100,0,201604
22357,1100,0,201606
22357,1100,0,201608
22357,1100,0,201610
22357,1100,0,201612
22366,160,0,201601
22366,160,4,201602
22366,160,0,201603
22366,160,4,201604
22366,160,4,201606
22366,160,0,201607
22366,160,4,201608
22366,160,4,201610
22366,160,4,201612
22371,6048,357,201602
22371,6048,604,201604
22371,6048,1016,201606
22371,6048,2020,201608
22371,6048,1916,201610
22371,6048,719,201612
22385,820,265,201602
22385,820,157,201604
22385,820,321,201606
22385,820,336,201608
22385,820,318,201610
22385,820,294,201612
22393,7130,1323,201602
22393,7130,0,201603
22393,7130,1356,201604
22393,7130,1334,201606
22393,7130,0,201607
22393,7130,1015,201608
22393,7130,965,201610
22393,7130,423,201612
22405,2600,153,201601
22405,2600,170,201603
22405,2600,98,201605
22405,2600,0,201606
22405,2600,193,201607
22405,2600,189,201609
22405,2600,202,201611
22413,833,236,201602
22413,833,355,201604
22413,833,252,201606
22413,833,253,201608
22413,833,258,201610
22413,833,274,201612
22426,6642,490,201602
22426,6642,547,201604
22426,6642,0,201605
22426,6642,1093,201606
22426,6642,1082,201608
22426,6642,0,201609
22426,6642,815,201610
22426,6642,757,201612
22437,360,233,201601
22437,360,452,201603
22437,360,170,201605
22437,360,157,201607
22437,360,300,201609
22437,360,0,201610
22437,360,291,201611
22441,3773,205,201601
22441,3773,315,201603
22441,3773,0,201604
22441,3773,333,201605
22441,3773,214,201607
22441,3773,216,201609
22441,3773,0,201610
22441,3773,392,201611
22452,900,305,201601
22452,900,363,201603
22452,900,416,201605
22452,900,488,201607
22452,900,514,201609
22452,900,0,201610
22452,900,392,201611
22468,510,2,201602
22468,510,49,201604
22468,510,0,201605
22468,510,89,201606
22468,510,7,201608
22468,510,10,201610
22468,510,3,201612
22474,3730,52,201602
22474,3730,150,201604
22474,3730,0,201605
22474,3730,207,201606
22474,3730,370,201608
22474,3730,343,201610
22474,3730,363,201612
22489,980,327,201601
22489,980,328,201603
22489,980,327,201605
22489,980,0,201606
22489,980,580,201607
22489,980,483,201609
22489,980,249,201611
22490,180,0,201604
22508,460,298,201602
22508,460,0,201603
22508,460,346,201604
22508,460,337,201606
22508,460,126,201608
22508,460,273,201610
22508,460,287,201612
22512,240,0,201601
22512,240,0,201603
22512,240,0,201605
22512,240,0,201606
22512,240,0,201607
22512,240,0,201609
22512,240,0,201611
22529,240,156,201601
22529,240,148,201603
22529,240,145,201605
22529,240,0,201606
22529,240,131,201607
22529,240,179,201609
22529,240,261,201611
22530,8786,443,201601
22530,8786,0,201602
22530,8786,896,201603
22530,8786,984,201605
22530,8786,0,201606
22530,8786,883,201607
22530,8786,825,201609
22530,8786,931,201611
22543,1575,0,201601
22543,1575,342,201602
22543,1575,361,201604
22543,1575,324,201606
22543,1575,0,201607
22543,1575,329,201608
22543,1575,390,201610
22543,1575,0,201611
22543,1575,358,201612
22555,180,0,201601
22555,180,0,201603
22555,180,0,201605
22555,180,0,201607
22555,180,0,201609
22555,180,0,201610
22555,180,0,201611
22561,1033,68,201601
22561,1033,506,201603
22561,1033,578,201605
22561,1033,661,201607
22561,1033,315,201609
22561,1033,314,201611
22576,13840,0,201601
22576,13840,0,201602
22576,13840,0,201603
22576,13840,0,201604
22576,13840,0,201605
22576,13840,0,201606
22576,13840,0,201607
22576,13840,0,201608
22576,13840,0,201609
22576,13840,0,201610
22576,13840,0,201611
22576,13840,0,201612
22587,1350,658,201601
22587,1350,0,201602
22587,1350,809,201603
22587,1350,0,201604
22587,1350,1084,201605
22587,1350,0,201606
22587,1350,1080,201607
22587,1350,0,201608
22587,1350,944,201609
22587,1350,0,201610
22587,1350,936,201611
22587,1350,0,201612
22594,3783,149,201602
22594,3783,151,201604
22594,3783,187,201606
22594,3783,178,201608
22594,3783,175,201610
22594,3783,194,201612
22601,480,188,201602
22601,480,226,201604
22601,480,241,201606
22601,480,128,201608
22601,480,227,201610
22601,480,216,201612
22615,5532,1126,201602
22615,5532,984,201604
22615,5532,454,201606
22615,5532,273,201608
22615,5532,341,201610
22615,5532,390,201612
22627,960,67,201602
22627,960,89,201604
22627,960,150,201606
22627,960,144,201608
22627,960,82,201610
22627,960,84,201612
22634,1515,500,201601
22634,1515,477,201603
22634,1515,0,201604
22634,1515,497,201605
22634,1515,500,201607
22634,1515,526,201609
22634,1515,472,201611
22634,1515,0,201612
22642,4455,501,201601
22642,4455,560,201603
22642,4455,0,201604
22642,4455,643,201605
22642,4455,0,201606
22642,4455,618,201607
22642,4455,563,201609
22642,4455,583,201611
22658,160,58,201602
22658,160,0,201603
22658,160,59,201604
22658,160,25,201606
22658,160,52,201608
22658,160,0,201609
22658,160,57,201610
22658,160,58,201612
22663,4390,292,201601
22663,4390,340,201603
22663,4390,261,201605
22663,4390,0,201606
22663,4390,57,201607
22663,4390,220,201609
22663,4390,220,201611
22663,4390,0,201612
22679,240,0,201602
22679,240,0,201604
22679,240,0,201606
22679,240,0,201608
22679,240,0,201610
22679,240,0,201612
22680,240,0,201604
22696,12000,5452,201601
22696,12000,3661,201602
22696,12000,4030,201603
22696,12000,2029,201604
22696,12000,5860,201605
22696,12000,6028,201606
22696,12000,5482,201607
22696,12000,3665,201608
22696,12000,4297,201609
22696,12000,4044,201610
22696,12000,4340,201611
22696,12000,2729,201612
22706,300,260,201601
22706,300,260,201603
22706,300,273,201605
22706,300,292,201607
22706,300,329,201609
22706,300,339,201611
22717,520,65,201601
22717,520,75,201602
22717,520,46,201603
22717,520,121,201604
22717,520,132,201605
22717,520,35,201606
22717,520,114,201607
22717,520,71,201608
22717,520,67,201609
22717,520,59,201610
22717,520,25,201611
22717,520,58,201612
22725,640,0,201601
22725,640,515,201602
22725,640,569,201604
22725,640,578,201606
22725,640,0,201607
22725,640,511,201608
22725,640,0,201609
22725,640,472,201610
22725,640,478,201612
22733,3555,180,201601
22733,3555,161,201603
22733,3555,175,201605
22733,3555,0,201606
22733,3555,137,201607
22733,3555,141,201609
22733,3555,300,201611
22740,220,144,201602
22740,220,164,201604
22740,220,0,201605
22740,220,169,201606
22740,220,156,201608
22740,220,0,201609
22740,220,156,201610
22740,220,0,201611
22740,220,156,201612
22759,3110,523,201601
22759,3110,503,201603
22759,3110,442,201605
22759,3110,0,201606
22759,3110,261,201607
22759,3110,293,201609
22759,3110,182,201611
22764,820,0,201604
22778,3860,654,201602
22778,3860,708,201604
22778,3860,0,201605
22778,3860,791,201606
22778,3860,0,201607
22778,3860,770,201608
22778,3860,689,201610
22778,3860,625,201612
22782,3860,0,201601
22782,3860,964,201602
22782,3860,1059,201604
22782,3860,1113,201606
22782,3860,0,201607
22782,3860,938,201608
22782,3860,0,201609
22782,3860,947,201610
22782,3860,1041,201612
22791,2846,0,201604
22803,553,39,201602
22803,553,41,201604
22803,553,50,201606
22803,553,23,201608
22803,553,52,201610
22803,553,51,201612
22818,220,462,201601
22818,220,233,201603
22818,220,436,201605
22818,220,0,201606
22818,220,371,201607
22818,220,0,201608
22818,220,377,201609
22818,220,355,201611
22818,220,0,201612
22820,100,0,201505
22820,100,0,201606
22820,100,0,201612
22836,760,188,201601
22836,760,194,201603
22836,760,198,201605
22836,760,0,201606
22836,760,208,201607
22836,760,225,201609
22836,760,0,201610
22836,760,241,201611
22845,6883,696,201602
22845,6883,883,201604
22845,6883,0,201605
22845,6883,962,201606
22845,6883,886,201608
22845,6883,926,201610
22845,6883,934,201612
22851,3675,223,201602
22851,3675,196,201604
22851,3675,0,201605
22851,3675,480,201606
22851,3675,222,201608
22851,3675,416,201610
22851,3675,142,201612
22862,24320,1344,201601
22862,24320,3300,201602
22862,24320,3381,201603
22862,24320,2724,201604
22862,24320,3058,201605
22862,24320,3163,201606
